pathway_id	pathway_name	collection	subcollection	organism	gene_symbol	gene_ensembl	gene_entrez
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Dhcr24	ENSMUSG00000034926	74754
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Dio1	ENSMUSG00000034785	13370
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Dio2	ENSMUSG00000007682	13371
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Efhc1	ENSMUSG00000041809	71877
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Ephx2	ENSMUSG00000022040	13850
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Fads1	ENSMUSG00000010663	76267
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Fads2	ENSMUSG00000024665	56473
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Fdxr	ENSMUSG00000018861	14149
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Gc	ENSMUSG00000035540	14473
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Gclm	ENSMUSG00000028124	14630
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Gnmt	ENSMUSG00000002769	14711
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Gnpat	ENSMUSG00000031985	14712
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Gstk1	ENSMUSG00000029864	76263
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Hacl1	ENSMUSG00000021884	56794
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Hao1	ENSMUSG00000027261	15112
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Hsd17b11	ENSMUSG00000029311	114664
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Hsd17b4	ENSMUSG00000024507	15488
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Hsd17b6	ENSMUSG00000025396	27400
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Hsd3b3	ENSMUSG00000062410	15494
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Hsd3b7	ENSMUSG00000042289	101502
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Idh1	ENSMUSG00000025950	15926
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Idh2	ENSMUSG00000030541	269951
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Idi1	ENSMUSG00000058258	319554
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Isoc1	ENSMUSG00000024601	66307
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Klf1	ENSMUSG00000054191	16596
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Lck	ENSMUSG00000000409	16818
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Lipe	ENSMUSG00000003123	16890
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Lonp2	ENSMUSG00000047866	66887
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Mlycd	ENSMUSG00000074064	56690
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Nedd4	ENSMUSG00000032216	17999
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Npc1	ENSMUSG00000024413	18145
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Nr0b2	ENSMUSG00000037583	23957
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Nr1h4	ENSMUSG00000047638	20186
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Nr1i2	ENSMUSG00000022809	18171
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Nr3c2	ENSMUSG00000031618	110784
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Nudt12	ENSMUSG00000024228	67993
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Optn	ENSMUSG00000026672	71648
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Paox	ENSMUSG00000025464	212503
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pecr	ENSMUSG00000026189	111175
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pex1	ENSMUSG00000005907	71382
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pex11a	ENSMUSG00000030545	18631
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pex11g	ENSMUSG00000069633	69129
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pex12	ENSMUSG00000018733	103737
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pex13	ENSMUSG00000020283	72129
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pex16	ENSMUSG00000027222	18633
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pex19	ENSMUSG00000003464	19298
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pex26	ENSMUSG00000067825	74043
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pex6	ENSMUSG00000002763	224824
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pex7	ENSMUSG00000020003	18634
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pfkm	ENSMUSG00000033065	18642
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Phyh	ENSMUSG00000026664	16922
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pipox	ENSMUSG00000017453	19193
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pnpla8	ENSMUSG00000036257	67452
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Prdx5	ENSMUSG00000024953	54683
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Pxmp2	ENSMUSG00000029499	19301
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Rbp1	ENSMUSG00000046402	19659
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Retsat	ENSMUSG00000056666	67442
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Rxra	ENSMUSG00000015846	20181
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Rxrg	ENSMUSG00000015843	20183
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Scp2	ENSMUSG00000028603	20280
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Serpina6	ENSMUSG00000060807	12401
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Slc23a1	ENSMUSG00000024354	20522
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Slc23a2	ENSMUSG00000027340	54338
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Slc27a2	ENSMUSG00000027359	26458
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Slc27a5	ENSMUSG00000030382	26459
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Slc29a1	ENSMUSG00000023942	63959
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Slc35b2	ENSMUSG00000037089	73836
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Slc22a18	ENSMUSG00000000154	18400
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Slco1a5	ENSMUSG00000063975	108096
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Soat2	ENSMUSG00000023045	223920
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Sod1	ENSMUSG00000022982	20655
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Sult1b1	ENSMUSG00000029269	56362
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Sult2b1	ENSMUSG00000003271	54200
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Tfcp2l1	ENSMUSG00000026380	81879
M5948	HALLMARK_BILE_ACID_METABOLISM	H		Mus musculus	Ttr	ENSMUSG00000061808	22139
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Abca2	ENSMUSG00000026944	11305
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Acat3	ENSMUSG00000062480	224530
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Acss2	ENSMUSG00000027605	60525
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Actg1	ENSMUSG00000062825	11465
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Adh4	ENSMUSG00000037797	26876
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Alcam	ENSMUSG00000022636	11658
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Aldoc	ENSMUSG00000017390	11676
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Antxr2	ENSMUSG00000029338	71914
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Anxa13	ENSMUSG00000055114	69787
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Anxa5	ENSMUSG00000027712	11747
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Atf3	ENSMUSG00000026628	11910
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Atf5	ENSMUSG00000038539	107503
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Atxn2	ENSMUSG00000042605	20239
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Avpr1a	ENSMUSG00000020123	54140
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Cbs	ENSMUSG00000024039	12411
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Cd9	ENSMUSG00000030342	12527
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Chka	ENSMUSG00000024843	12660
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Clu	ENSMUSG00000022037	12759
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Cpeb2	ENSMUSG00000039782	231207
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Ctnnb1	ENSMUSG00000006932	12387
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Cxcl16	ENSMUSG00000018920	66102
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Cyp51	ENSMUSG00000001467	13121
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Dhcr7	ENSMUSG00000058454	13360
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Ebp	ENSMUSG00000031168	13595
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Ech1	ENSMUSG00000053898	51798
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Errfi1	ENSMUSG00000028967	74155
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Ethe1	ENSMUSG00000064254	66071
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Fabp5	ENSMUSG00000027533	16592
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Fads2	ENSMUSG00000024665	56473
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Fasn	ENSMUSG00000025153	14104
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Fbxo6	ENSMUSG00000055401	50762
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Fdft1	ENSMUSG00000021273	14137
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Fdps	ENSMUSG00000059743	110196
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Gldc	ENSMUSG00000024827	104174
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Gnai1	ENSMUSG00000057614	14677
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Gpx8	ENSMUSG00000021760	69590
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Gstm7	ENSMUSG00000004035	68312
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Gusb	ENSMUSG00000025534	110006
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Hmgcr	ENSMUSG00000021670	15357
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Hmgcs1	ENSMUSG00000093930	208715
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Hsd17b7	ENSMUSG00000026675	15490
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Idi1	ENSMUSG00000058258	319554
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Jag1	ENSMUSG00000027276	16449
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Ldlr	ENSMUSG00000032193	16835
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Lgals3	ENSMUSG00000050335	16854
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Lgmn	ENSMUSG00000021190	19141
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Lpl	ENSMUSG00000015568	16956
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Lss	ENSMUSG00000033105	16987
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Mal2	ENSMUSG00000024479	105853
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Mvd	ENSMUSG00000006517	192156
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Mvk	ENSMUSG00000041939	17855
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Nfil3	ENSMUSG00000056749	18030
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Niban1	ENSMUSG00000026483	63913
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Nsdhl	ENSMUSG00000031349	18194
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Pcyt2	ENSMUSG00000025137	68671
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Pdk3	ENSMUSG00000035232	236900
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Plaur	ENSMUSG00000046223	18793
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Plscr1	ENSMUSG00000032369	22038
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Pmvk	ENSMUSG00000027952	68603
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Pnrc1	ENSMUSG00000040128	108767
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Pparg	ENSMUSG00000000440	19016
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	S100a11	ENSMUSG00000027907	20195
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Sc5d	ENSMUSG00000032018	235293
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Scd1	ENSMUSG00000037071	20249
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Scd2	ENSMUSG00000025203	20250
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Sema3b	ENSMUSG00000057969	20347
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Sqle	ENSMUSG00000022351	20775
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Srebf2	ENSMUSG00000022463	20788
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Stard4	ENSMUSG00000024378	170459
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Stx5a	ENSMUSG00000010110	56389
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Tm7sf2	ENSMUSG00000024799	73166
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Tmem97	ENSMUSG00000037278	69071
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Tnfrsf12a	ENSMUSG00000023905	27279
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Trp53inp1	ENSMUSG00000028211	60599
M5892	HALLMARK_CHOLESTEROL_HOMEOSTASIS	H		Mus musculus	Trib3	ENSMUSG00000032715	228775
M5946	HALLMARK_COAGULATION	H		Mus musculus	A2m	ENSMUSG00000030111	232345
M5946	HALLMARK_COAGULATION	H		Mus musculus	Acox2	ENSMUSG00000021751	93732
M5946	HALLMARK_COAGULATION	H		Mus musculus	Adam9	ENSMUSG00000031555	11502
M5946	HALLMARK_COAGULATION	H		Mus musculus	Ang	ENSMUSG00000072115	11727
M5946	HALLMARK_COAGULATION	H		Mus musculus	Anxa1	ENSMUSG00000024659	16952
M5946	HALLMARK_COAGULATION	H		Mus musculus	Apoa1	ENSMUSG00000032083	11806
M5946	HALLMARK_COAGULATION	H		Mus musculus	Apoc1	ENSMUSG00000040564	11812
M5946	HALLMARK_COAGULATION	H		Mus musculus	Apoc2	ENSMUSG00000002992	11813
M5946	HALLMARK_COAGULATION	H		Mus musculus	Apoc3	ENSMUSG00000032081	11814
M5946	HALLMARK_COAGULATION	H		Mus musculus	Arf4	ENSMUSG00000021877	11843
M5946	HALLMARK_COAGULATION	H		Mus musculus	Bmp1	ENSMUSG00000022098	12153
M5946	HALLMARK_COAGULATION	H		Mus musculus	C1qa	ENSMUSG00000036887	12259
M5946	HALLMARK_COAGULATION	H		Mus musculus	C1rb	ENSMUSG00000098470	667277
M5946	HALLMARK_COAGULATION	H		Mus musculus	C1s1	ENSMUSG00000038521	50908
M5946	HALLMARK_COAGULATION	H		Mus musculus	C2	ENSMUSG00000024371	12263
M5946	HALLMARK_COAGULATION	H		Mus musculus	C3	ENSMUSG00000024164	12266
M5946	HALLMARK_COAGULATION	H		Mus musculus	C8a	ENSMUSG00000035031	230558
M5946	HALLMARK_COAGULATION	H		Mus musculus	C8b	ENSMUSG00000029656	110382
M5946	HALLMARK_COAGULATION	H		Mus musculus	C8g	ENSMUSG00000015083	69379
M5946	HALLMARK_COAGULATION	H		Mus musculus	C9	ENSMUSG00000022149	12279
M5946	HALLMARK_COAGULATION	H		Mus musculus	Capn2	ENSMUSG00000026509	12334
M5946	HALLMARK_COAGULATION	H		Mus musculus	Capn5	ENSMUSG00000035547	12337
M5946	HALLMARK_COAGULATION	H		Mus musculus	Casp9	ENSMUSG00000028914	12371
M5946	HALLMARK_COAGULATION	H		Mus musculus	Cd9	ENSMUSG00000030342	12527
M5946	HALLMARK_COAGULATION	H		Mus musculus	Cfb	ENSMUSG00000090231	14962
M5946	HALLMARK_COAGULATION	H		Mus musculus	Cfd	ENSMUSG00000061780	11537
M5946	HALLMARK_COAGULATION	H		Mus musculus	Cfh	ENSMUSG00000026365	12628
M5946	HALLMARK_COAGULATION	H		Mus musculus	Cfi	ENSMUSG00000058952	12630
M5946	HALLMARK_COAGULATION	H		Mus musculus	Clu	ENSMUSG00000022037	12759
M5946	HALLMARK_COAGULATION	H		Mus musculus	Comp	ENSMUSG00000031849	12845
M5946	HALLMARK_COAGULATION	H		Mus musculus	Cpb2	ENSMUSG00000021999	56373
M5946	HALLMARK_COAGULATION	H		Mus musculus	Cpn1	ENSMUSG00000025196	93721
M5946	HALLMARK_COAGULATION	H		Mus musculus	Cpq	ENSMUSG00000039007	54381
M5946	HALLMARK_COAGULATION	H		Mus musculus	Crip2	ENSMUSG00000006356	68337
M5946	HALLMARK_COAGULATION	H		Mus musculus	Csrp1	ENSMUSG00000026421	13007
M5946	HALLMARK_COAGULATION	H		Mus musculus	Ctsb	ENSMUSG00000021939	13030
M5946	HALLMARK_COAGULATION	H		Mus musculus	Ctse	ENSMUSG00000004552	13034
M5946	HALLMARK_COAGULATION	H		Mus musculus	Ctsh	ENSMUSG00000032359	13036
M5946	HALLMARK_COAGULATION	H		Mus musculus	Ctsk	ENSMUSG00000028111	13038
M5946	HALLMARK_COAGULATION	H		Mus musculus	Ctso	ENSMUSG00000028015	229445
M5946	HALLMARK_COAGULATION	H		Mus musculus	Ctsl	ENSMUSG00000021477	13039
M5946	HALLMARK_COAGULATION	H		Mus musculus	Dct	ENSMUSG00000022129	13190
M5946	HALLMARK_COAGULATION	H		Mus musculus	Dpp4	ENSMUSG00000035000	13482
M5946	HALLMARK_COAGULATION	H		Mus musculus	Dusp14	ENSMUSG00000018648	56405
M5946	HALLMARK_COAGULATION	H		Mus musculus	Dusp6	ENSMUSG00000019960	67603
M5946	HALLMARK_COAGULATION	H		Mus musculus	F10	ENSMUSG00000031444	14058
M5946	HALLMARK_COAGULATION	H		Mus musculus	F11	ENSMUSG00000031645	109821
M5946	HALLMARK_COAGULATION	H		Mus musculus	F12	ENSMUSG00000021492	58992
M5946	HALLMARK_COAGULATION	H		Mus musculus	F13b	ENSMUSG00000026368	14060
M5946	HALLMARK_COAGULATION	H		Mus musculus	F2	ENSMUSG00000027249	14061
M5946	HALLMARK_COAGULATION	H		Mus musculus	F2rl2	ENSMUSG00000021675	14064
M5946	HALLMARK_COAGULATION	H		Mus musculus	F3	ENSMUSG00000028128	14066
M5946	HALLMARK_COAGULATION	H		Mus musculus	F8	ENSMUSG00000031196	14069
M5946	HALLMARK_COAGULATION	H		Mus musculus	F9	ENSMUSG00000031138	14071
M5946	HALLMARK_COAGULATION	H		Mus musculus	Fbn1	ENSMUSG00000027204	14118
M5946	HALLMARK_COAGULATION	H		Mus musculus	Fga	ENSMUSG00000028001	14161
M5946	HALLMARK_COAGULATION	H		Mus musculus	Fgg	ENSMUSG00000033860	99571
M5946	HALLMARK_COAGULATION	H		Mus musculus	Fn1	ENSMUSG00000026193	14268
M5946	HALLMARK_COAGULATION	H		Mus musculus	Furin	ENSMUSG00000030530	18550
M5946	HALLMARK_COAGULATION	H		Mus musculus	Fyn	ENSMUSG00000019843	14360
M5946	HALLMARK_COAGULATION	H		Mus musculus	Gda	ENSMUSG00000058624	14544
M5946	HALLMARK_COAGULATION	H		Mus musculus	Gnb2	ENSMUSG00000029713	14693
M5946	HALLMARK_COAGULATION	H		Mus musculus	Gng12	ENSMUSG00000036402	14701
M5946	HALLMARK_COAGULATION	H		Mus musculus	Gp1ba	ENSMUSG00000050675	14723
M5946	HALLMARK_COAGULATION	H		Mus musculus	Gp9	ENSMUSG00000030054	54368
M5946	HALLMARK_COAGULATION	H		Mus musculus	Gsn	ENSMUSG00000026879	227753
M5946	HALLMARK_COAGULATION	H		Mus musculus	Hmgcs2	ENSMUSG00000027875	15360
M5946	HALLMARK_COAGULATION	H		Mus musculus	Hnf4a	ENSMUSG00000017950	15378
M5946	HALLMARK_COAGULATION	H		Mus musculus	Hpn	ENSMUSG00000001249	15451
M5946	HALLMARK_COAGULATION	H		Mus musculus	Hrg	ENSMUSG00000022877	94175
M5946	HALLMARK_COAGULATION	H		Mus musculus	Htra1	ENSMUSG00000006205	56213
M5946	HALLMARK_COAGULATION	H		Mus musculus	Iscu	ENSMUSG00000025825	66383
M5946	HALLMARK_COAGULATION	H		Mus musculus	Itga2	ENSMUSG00000015533	16398
M5946	HALLMARK_COAGULATION	H		Mus musculus	Itgb3	ENSMUSG00000020689	16416
M5946	HALLMARK_COAGULATION	H		Mus musculus	Itih1	ENSMUSG00000006529	16424
M5946	HALLMARK_COAGULATION	H		Mus musculus	Klf7	ENSMUSG00000025959	93691
M5946	HALLMARK_COAGULATION	H		Mus musculus	Klk8	ENSMUSG00000064023	259277
M5946	HALLMARK_COAGULATION	H		Mus musculus	Klkb1	ENSMUSG00000109764	16621
M5946	HALLMARK_COAGULATION	H		Mus musculus	Lamp2	ENSMUSG00000016534	16784
M5946	HALLMARK_COAGULATION	H		Mus musculus	Lefty2	ENSMUSG00000066652	320202
M5946	HALLMARK_COAGULATION	H		Mus musculus	Lgmn	ENSMUSG00000021190	19141
M5946	HALLMARK_COAGULATION	H		Mus musculus	Lrp1	ENSMUSG00000040249	16971
M5946	HALLMARK_COAGULATION	H		Mus musculus	Lta4h	ENSMUSG00000015889	16993
M5946	HALLMARK_COAGULATION	H		Mus musculus	Maff	ENSMUSG00000042622	17133
M5946	HALLMARK_COAGULATION	H		Mus musculus	Masp2	ENSMUSG00000028979	17175
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mbl2	ENSMUSG00000024863	17195
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mep1a	ENSMUSG00000023914	17287
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mmp1b	ENSMUSG00000041620	83996
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mmp10	ENSMUSG00000047562	17384
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mmp11	ENSMUSG00000000901	17385
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mmp14	ENSMUSG00000000957	17387
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mmp15	ENSMUSG00000031790	17388
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mmp2	ENSMUSG00000031740	17390
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mmp3	ENSMUSG00000043613	17392
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mmp7	ENSMUSG00000018623	17393
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mmp8	ENSMUSG00000005800	17394
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mmp9	ENSMUSG00000017737	17395
M5946	HALLMARK_COAGULATION	H		Mus musculus	Msrb2	ENSMUSG00000023094	76467
M5946	HALLMARK_COAGULATION	H		Mus musculus	Mst1	ENSMUSG00000032591	15235
M5946	HALLMARK_COAGULATION	H		Mus musculus	Olr1	ENSMUSG00000030162	108078
M5946	HALLMARK_COAGULATION	H		Mus musculus	P2ry1	ENSMUSG00000027765	18441
M5946	HALLMARK_COAGULATION	H		Mus musculus	Pdgfb	ENSMUSG00000000489	18591
M5946	HALLMARK_COAGULATION	H		Mus musculus	Pecam1	ENSMUSG00000020717	18613
M5946	HALLMARK_COAGULATION	H		Mus musculus	Pef1	ENSMUSG00000028779	67898
M5946	HALLMARK_COAGULATION	H		Mus musculus	Pf4	ENSMUSG00000029373	56744
M5946	HALLMARK_COAGULATION	H		Mus musculus	Plat	ENSMUSG00000031538	18791
M5946	HALLMARK_COAGULATION	H		Mus musculus	Plau	ENSMUSG00000021822	18792
M5946	HALLMARK_COAGULATION	H		Mus musculus	Plek	ENSMUSG00000020120	56193
